Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
miR-30c_Liver_Overexpression_GSE70352_up	30/497	0.234335386634801523531024258772959001362323760986328125	0.37545608129541474529133893156540580093860626220703125	0.060145988673524879153386990537910605780780315399169921875	0.0962483779388141058586114695572177879512310028076171875	0.6666572320263129	-0.9673209193636566	ALAS1;NRN1;MGST1;CSAD;LGALS3;PGRMC1;FTH1;UBC;PGK1;METTL7B;PGPEP1;DCAF11;CPT1A;TPI1;GPT2;KRT8;MT2;RNASE4;GFRA1;MT1;GPCPD1;ASS1;TTC38;GSTZ1;METTL7A1;POR;KRT18;CTH;SERINC3;SQSTM1
Retinoic_Acid_Testis_(Mouse_Spermatocytes)_100_nM_GSE77051_up	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.6644948628458139	-0.973744351059709	TFRC;STXBP1;SEL1L;OTUD7B;PLOD2;ERO1L;ALKBH5;RMND5A;MAT2A;UBC;NEK1;TRAPPC11;WDR7;SLC12A6;SEC62;GPRASP1;SLC30A9;TSPYL1;PEG3;AGL;GFPT1;CIRBP;SUCO;CHFR;AHI1;NPC1;P4HA1;CAPRIN2;TRIM35;SERINC3
Acromegaly_Adipose_GSE57803_up	33/495	0.09238412459339306881389575210050679743289947509765625	0.1783260327833892933124815272094565443694591522216796875	0.016354347673143677932561246279874467290937900543212890625	0.031521490848533222084437710464044357649981975555419921875	0.41281918358772535	-0.9832527838376881	CLIC4;SEC23A;NRN1;TFRC;PDE3B;PLOD2;AK4;NDRG1;LIPA;HSP90B1;LDHA;PGRMC1;SESN3;AOX1;STOM;CYP1B1;GPAT3;CD14;SEC62;CAST;BNIP3L;MCAM;GFPT1;KLHL24;MTURN;FOSL2;EID1;TSPAN15;VCAN;PIK3IP1;GOLGB1;LPIN1;SERINC3
Lapatinib_HCC1419_1uM-70d_GSE62074_up	32/496	0.1305495706408775491436102811348973773419857025146484375	0.2355686427236916846705838679554290138185024261474609375	0.0261691120392422600648973940451469388790428638458251953125	0.047155145101183078282236493805612553842365741729736328125	0.48433605668230867	-0.98610931215115	SLC35F6;PDE3B;SLC2A1;ARHGAP39;CSAD;HID1;TMEM101;BLOC1S6;ERBB3;ZMIZ1;MXI1;TPD52;CPT1A;KDM4B;CDK19;ATP8B2;NEBL;DUSP1;SIAH2;FOS;FOSL2;VEGFA;NR4A1;GPRC5A;KIFC2;KAT6B;PDCD4;ULK1;CD47;FBXL4;FGFR1;TMEM45A
Parkinson's_Neurons_(Mutant_GBA)_33_Day_Differentiation_GSE62642_down	31/496	0.1760105244033069171738503655433305539190769195556640625	0.305137589921884833099596789907081983983516693115234375	0.039808654122294138966164922521784319542348384857177734375	0.0689627949575295218220816195753286592662334442138671875	0.568930750276167	-0.988353035248102	KMT2E;NDRG4;PTPRN;STXBP1;CHD2;DNAJB2;RGS2;ADGRG1;KIF5C;TUBB3;ZMIZ1;CHN2;MYO6;UBC;PGK1;ARRDC4;XBP1;TPI1;HSPA5;PDE4D;ARRDC3;CIRBP;FOS;NR4A2;VCAN;TUBB2A;MADD;TXNIP;SERINC1;ALDOA;ATF4
DICER1_Fibroblast_Overexpression_GSE44158_down	33/496	0.0942483019870230809278410788465407676994800567626953125	0.18111822878156136340521698002703487873077392578125	0.0167640819406928674728529671256183064542710781097412109375	0.032168245729854605396980105069815181195735931396484375	0.4215305902541329	-0.9955804193778709	EPHB6;BTG1;NRN1;TFRC;INSIG2;MSMO1;LDHA;HELB;RASSF2;SERP1;S100A16;PGK1;CYP1B1;CPT1A;TPI1;HSPA5;H2AFZ;IDH1;PGAM1;KLF4;EHD3;NOV;DDIT3;SLCO2A1;G6PDX;ELMO1;FAR1;ALDH18A1;SERINC3;SQSTM1;PCYOX1;FGFR1;ATF4
All-trans_retinoic_acid_Embryonal_carcinoma_cell_line_12_hrs_GSE56893_up	32/494	0.1258916952987297055432946990549680776894092559814453125	0.23166208710558322536599007435142993927001953125	0.024990045141869150768787477545629371888935565948486328125	0.045856204131977100491024401662798481993377208709716796875	0.4811571722170914	-0.9971180318599824	CLIC4;KDM3A;SEC23A;SLC26A2;TFRC;ZFP703;SLC2A1;FOXO3;HSP90B1;ZMIZ1;PGK1;HOXA1;GPRASP1;PCMTD1;PLK3;TPI1;HSPA5;PEG3;IDH1;TXNRD1;CTPS2;MT2;KLF3;PDIA6;ASS1;VEGFA;KAT6B;MKRN1;TXNIP;FAR1;CALR;FGFR1
FUS_Motor_Neuron_Knockdown_GSE77702_up	32/496	0.1305495706408775491436102811348973773419857025146484375	0.2355686427236916846705838679554290138185024261474609375	0.0261691120392422600648973940451469388790428638458251953125	0.047155145101183078282236493805612553842365741729736328125	0.4910731375865308	-0.9998260241834463	SEC23A;TFRC;PIK3R3;CLCN3;HSP90B1;BLOC1S6;CNST;SV2C;SESN3;KIF5C;HLTF;UBC;PDE4B;SLC30A9;IDH1;ZBTB38;ARRDC3;PDE4DIP;RAB27B;KLHL24;PDP1;SLC4A8;IRGQ;IBTK;VCAN;MTHFD2;ZADH2;GOLGB1;RAB18;TXNIP;ATF4;TMEM45A
BRD9-inhibitor_MV4-11_GSE79284_up	31/496	0.1760105244033069171738503655433305539190769195556640625	0.305137589921884833099596789907081983983516693115234375	0.039808654122294138966164922521784319542348384857177734375	0.0689627949575295218220816195753286592662334442138671875	0.5796140660075676	-1.00691221406647	SLC45A4;CDKN1A;CLIC4;ANKRD13D;SATB1;HERPUD1;ABR;POLD4;RAB11FIP1;RASSF2;ZMIZ1;FTH1;UBC;EPB41L3;PTK2B;CYP1B1;SLC16A3;SASH1;TPI1;CIRBP;NAGA;APOBR;EMP2;KCNAB2;ATG13;PFKL;TXNIP;TACC1;ALDOA;SQSTM1;PFKP
TOX4_HCT116_knockdown_GSE56788_down	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.6914625836095697	-1.0132625884802382	TRAM1;PLEKHB2;SRXN1;TFRC;SLC3A2;MSMO1;MAGT1;RMND5A;KIF3B;MAT2A;FTH1;MAL2;TPD52;NQO1;CPT1A;SLC30A9;TXNRD1;KRT8;PDIA4;GPRC5A;KRT18;GNPDA1;MTHFD2;DDIT4;PMP22;PLIN3;HYOU1;ALDH18A1;SQSTM1;ATF4
miR21_Mammary_gland_Knockout_GSE50068_down	32/496	0.1305495706408775491436102811348973773419857025146484375	0.2355686427236916846705838679554290138185024261474609375	0.0261691120392422600648973940451469388790428638458251953125	0.047155145101183078282236493805612553842365741729736328125	0.4982769236006552	-1.0144929488801797	SAMD5;SLC27A1;ZFP703;DGKA;PDE3B;MGST1;FAM214A;MMP28;AOX1;STOM;CHP1;DRAM2;ACAD11;HIBCH;PDK2;PDK1;TMEM120B;IL33;BNIP3;GPT2;PDE4D;4931406C07RIK;PER1;ALDH6A1;VCAN;NPC1;SCNN1A;SLCO2A1;DDIT4;LPIN1;MOCS1;BCAT2
ZnF4_Thymus_Knockout_GSE32190_down	29/496	0.295124470363508584203060536310658790171146392822265625	0.46073175499636842555872817683848552405834197998046875	0.08511169089028917944528274119875277392566204071044921875	0.132611149518881699105321558818104676902294158935546875	0.8344645515218906	-1.0183455564175878	CDKN1B;CERK;SATB1;DGKA;ETS2;RMND5A;CSRP1;CHMP1B;UBC;SARAF;PDK1;TRP53INP1;CDKN2D;CPT1A;NEBL;H2AFZ;EDEM1;SURF4;UBALD2;CHFR;POU6F1;TUBB2A;CCNG2;PDCD4;SSBP2;DZIP1;TRIB2;MXD4;ATF4
4-hydroxytamoxifen_Embrionic_stem_cells_0.1_uM_0_hrs_GSE84953_up	29/496	0.295124470363508584203060536310658790171146392822265625	0.46073175499636842555872817683848552405834197998046875	0.08511169089028917944528274119875277392566204071044921875	0.132611149518881699105321558818104676902294158935546875	0.8360013524812505	-1.0202210038829214	ABHD4;DGKA;SLC2A1;PLOD2;FOXO3;HSP90B1;TUBB3;FTH1;UBC;HMOX1;ACAD11;SEC23B;ZFP365;TRP53INP1;PDIA3;MAP2K1;HSPA5;APAF1;CDC42BPG;MCAM;MT2;MT1;ESCO2;PDIA6;ASS1;DDIT4;CALR;SERINC3;SQSTM1
beta-catenin_Skin_Mutation_(Deletion)_GSE75944_down	30/495	0.2276625716901483909015979634204995818436145782470703125	0.37545608129541474529133893156540580093860626220703125	0.0578466157690880888875284426831058226525783538818359375	0.0958706332682593698191197972846566699445247650146484375	0.6924366548145698	-1.0247305623099479	KMT2E;ZFP703;OTUD7B;SPTY2D1;CTIF;LDHA;DUSP10;SERP1;PRRC1;ZC3H7A;DNAJB4;PDE4B;HIVEP2;PLXNA4;SASH1;EGLN1;UBE2H;APAF1;H2AFZ;PDE4D;PGAM1;STAT3;GFPT1;CFLAR;FOSL2;NR4A1;IRGQ;NR4A3;SPRY2;ATF4
TDP43_Motor_Neuron_Knockdown_GSE77702_down	28/494	0.35909285465293339090209201458492316305637359619140625	0.541343921093240254549527890048921108245849609375	0.11571732753096820867089178364039980806410312652587890625	0.17444755865329042432421147168497554957866668701171875	1.0045299892961639	-1.0288137743863295	CLIC4;RAB5B;RAB3A;NLGN2;PTPRN;STXBP1;PIK3R3;NEDD4L;NCALD;CTIF;LDHA;RUSC1;TUBB3;ZMIZ1;FTH1;PGK1;ATP6V0A1;TPI1;NDFIP1;HSPA5;PGAM1;FAM219A;DUSP8;SLC4A8;TUBB2A;ALDOA;TRIB2;TSPYL4
GLI1_HCT116_(4h)_Knockdown_GSE57871_up	28/496	0.367223139222552730220883177025825716555118560791015625	0.54645333608188784157988493461743928492069244384765625	0.11953795963265075041892515628205728717148303985595703125	0.1783473457363286829302495561933028511703014373779296875	1.0294702099951014	-1.031308439114905	TRAM1;SEC23A;SRXN1;TFRC;USO1;GHITM;HERPUD1;LDHA;SERP1;FTH1;UBC;PGK1;SEC23B;CAST;NQO1;TSPYL1;HSPA5;NEBL;TXNRD1;KRT8;MFSD12;EID1;NBR1;CALR;ALDOA;SQSTM1;PFKP;PRR13
Myelodysplastic_Syndrome_Megakaryotype_Erythroid_Progenitor_Cell_GSE55689_up	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.7042308037157229	-1.0319730148456239	KMT2E;TFRC;SLC43A3;GHITM;CHD2;HIGD1A;HSP90B1;LDHA;BLOC1S6;HLTF;UBC;CHP1;SARAF;TPI1;TSPYL1;HSPA5;H2AFZ;STAT3;CIRBP;EREG;DNAJC3;RAB18;FAR1;TACC1;HBP1;CD47;YPEL5;NUCB2;ATF4;PRR13
GLI1_HCT116_knockdown_GSE56788_up	28/496	0.367223139222552730220883177025825716555118560791015625	0.54645333608188784157988493461743928492069244384765625	0.11953795963265075041892515628205728717148303985595703125	0.1783473457363286829302495561933028511703014373779296875	1.0313559259196807	-1.0331975221868681	TRAM1;SEC23A;SRXN1;TFRC;USO1;GHITM;SERP1;FTH1;UBC;PGK1;CHP1;SEC23B;CAST;NQO1;TSPYL1;HSPA5;NEBL;TXNRD1;MFSD12;EID1;IBTK;TMX2;SRPRB;CALR;ALDH18A1;ALDOA;SQSTM1;PRR13
GATA2_Ch-CRPC_(22Rv1-DR_culture_(AR-))_Knockdown_GSE58966_down	34/494	0.0633828907384533513091895429170108400285243988037109375	0.12945234042500441962175727894646115601062774658203125	0.00992791560365915114194645951783968484960496425628662109375	0.0202448561134177980325166146258197841234505176544189453125	0.37506807902271566	-1.0346482937064319	PLOD2;SLC3A2;GATA2;HK1;HSP90B1;HELZ2;GYS1;RMND5A;HLTF;UBC;PGK1;CYP1B1;ST3GAL1;RAB11FIP3;PDIA3;CPT1A;KDM4B;HSDL2;TPI1;TSPYL1;GDF15;GPT2;SURF4;KRT8;MAPK8IP1;ALDH3A2;EID1;PFKL;MTHFD2;CALR;ALDOA;CRELD2;FGFR3;STK40
RNPK1_A673_knockdown_GSE60890_down	28/493	0.35504300432939472909055211857776157557964324951171875	0.53710575422388673327844799132435582578182220458984375	0.1138362118012178625381380925318808294832706451416015625	0.172010350236218856334602378410636447370052337646484375	1.0003862738339877	-1.0359163507611289	RB1;CLIC4;SLC26A2;MIA3;MSMO1;LDHA;PGRMC1;ALKBH5;BLOC1S6;RMND5A;MAT2A;TUBB3;FANCI;CCDC18;H2AFZ;IDH1;TXNRD1;CFLAR;FNDC3A;TMEM230;EID1;IMPACT;GSTA4;STK25;MAFF;GNB4;TMEM106B;ALDOA
MPTP-HCl_Midbrain_Dopaminergic_Neurons_30_mg-kg_GSE54795_down	32/496	0.1305495706408775491436102811348973773419857025146484375	0.2355686427236916846705838679554290138185024261474609375	0.0261691120392422600648973940451469388790428638458251953125	0.047155145101183078282236493805612553842365741729736328125	0.5096651343616795	-1.037679371871504	RAB5B;NARF;NRN1;SATB1;HSPA4L;GHITM;HIGD1A;MAPK9;RGS2;SV2C;DNAJB4;PGK1;WDR7;ZFP260;ARHGEF11;SRPK2;BNIP3L;PCYT1B;TPI1;BNIP3;TSC22D3;KCNAB2;GPCPD1;CORO2A;SMARCA2;ARHGEF9;IMPACT;ZC2HC1A;RCAN3;PDCD4;SSBP2;CPEB3
Prmt5_Mouse_Embryonic_Fibroblasts_knockout_GSE45284_down	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.7127171923101214	-1.04440888668864	GHITM;HSP90B1;IL1RL1;LGALS3;LDHA;PGRMC1;SERP1;FTH1;UBC;ESD;PGK1;PDIA3;TPI1;HSPA5;H2AFZ;TXNRD1;PGAM1;SURF4;MT2;MT1;PDIA6;PDIA4;PFKL;OSTC;PTX3;CALR;ALDOA;SQSTM1;CRLF1;ATF4
LKB1_RBE_knockdown_GSE59855_down	28/495	0.363153053096825495504873515528743155300617218017578125	0.54619898506239306090748186761629767715930938720703125	0.11761791095503064397131964824438910000026226043701171875	0.176902777054907367482172730888123624026775360107421875	1.0318222746171621	-1.045164664962919	RBM47;SEL1L;BRCA1;GHITM;CLCN3;PGRMC1;KIF3B;MAT2A;S100A16;FTH1;UBC;FANCI;CAST;NQO1;H2AFZ;LIMK1;GFPT1;KRT8;PDIA6;ALDH3A2;UGDH;KCTD9;GCLC;SCCPDH;KRT18;TACC1;ARHGEF2;SQSTM1
CITCO_HepaRG-hCAR-KO_GSE71446_up	32/496	0.1305495706408775491436102811348973773419857025146484375	0.2355686427236916846705838679554290138185024261474609375	0.0261691120392422600648973940451469388790428638458251953125	0.047155145101183078282236493805612553842365741729736328125	0.5144382686691101	-1.04739748416929	CDKN1A;SLC26A2;PLEKHB2;SEL1L;MGST1;GHITM;HSP90B1;MAT2A;ZMIZ1;FTH1;AOX1;CYP1B1;PDIA3;ABCC3;HSPA5;ENTPD5;IDH1;TSC22D3;TXNRD1;PDE4DIP;PDIA6;VEGFA;ALDH3A2;ALDH3A1;POR;VCAN;RRM2B;GOLGB1;HYOU1;CALR;NFE2L2;PRR13
Rosiglitazone_Tumor-HT-29_24hrs_GSE77039_up	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.7201363279590877	-1.0552808163781895	EPHB6;TFRC;DEDD2;HELZ2;LIPE;STK10;LDHA;WDR90;HMOX1;SLC38A9;IGFBP6;ABCC3;CPT1A;HSDL2;PARP4;HSPA5;PGAM1;KRT8;FOS;MFSD12;FOSL2;POR;GCLC;SLC6A8;TMBIM1;SCNN1A;ALDOA;SQSTM1;PFKP;ENGASE
Down_Sydrome_iPSCs_GSE52249_down	28/494	0.35909285465293339090209201458492316305637359619140625	0.541343921093240254549527890048921108245849609375	0.11571732753096820867089178364039980806410312652587890625	0.17444755865329042432421147168497554957866668701171875	1.0453292354198567	-1.0705993127414795	KMT2E;SLC2A1;SIPA1L2;LDHA;ZMIZ1;FTH1;UBC;PGK1;FYN;PDK1;BNIP3L;TPI1;H2AFZ;BNIP3;PGAM1;CIRBP;FOS;PTPN13;EID1;VCAN;TUBB2A;GNB4;SPRY2;TXNIP;PTX3;ALDOA;TRIB2;FGFR1
Obesity_Omental_adipose_tissue_GSE55008_up	31/496	0.1760105244033069171738503655433305539190769195556640625	0.305137589921884833099596789907081983983516693115234375	0.039808654122294138966164922521784319542348384857177734375	0.0689627949575295218220816195753286592662334442138671875	0.6166825036140522	-1.0713079297181374	CSF1R;MGST1;VLDLR;NDRG1;LIPA;EHBP1;HSP90B1;LIPE;CTIF;LDHA;FTH1;UBC;CD14;SEC62;PLXNA4;CAST;NQO1;PEX19;MCAM;NEK7;PDE4DIP;SORBS1;MTURN;TMBIM1;TACC1;CD248;CALR;ALDOA;SQSTM1;RHOQ;ATF4
Nfix_Brain_Knockout_GSE65337_up	31/495	0.1731692148066986958188095968580455519258975982666015625	0.3032209265996164138101676144287921488285064697265625	0.03897133786964458723733883971362956799566745758056640625	0.0681474604414080697978306488948874175548553466796875	0.6157073511979965	-1.0796342464440123	CLIC4;SRXN1;ABHD4;SLC3A2;SLC7A11;ADD3;HSP90B1;CDH5;ADGRG1;MAT2A;ZMIZ1;CREB3L2;UBC;HMOX1;FYN;SASH1;NQO1;HSPA5;PEG3;H2AFZ;GPT2;TXNRD1;PTPN13;KLF3;PDIA4;GCLC;TUBB2A;CALR;GCLM;TRIB2;RHOQ
CDK13_HCT116_knockdown_GSE58107_up	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.7390320329708894	-1.082970399914973	CLIC4;SEC23A;CLDND1;TFRC;CPOX;CHD2;CLCN3;HSP90B1;MAPK9;LDHA;BLOC1S6;MAT2A;MYO6;HLTF;UBC;TMEM107;PGK1;TPI1;PARP4;HSPA5;H2AFZ;TXNRD1;KRT8;EREG;PDP1;VCAN;KRT18;GOLGB1;CALR;TMEM45A
Rapamycin_Heart_14_ppm_GSE48043_down	29/495	0.291374544719666672687452546597342006862163543701171875	0.457824012898896570700202346415608190000057220458984375	0.0836056200760029455398836262247641570866107940673828125	0.13089159051610088635442252780194394290447235107421875	0.8871072719837582	-1.0939325570522664	CSF1R;CLIC5;NDRG4;TNXB;TFRC;GHITM;HSP90B1;NPPB;LDHA;MAT2A;FTH1;PGK1;TRP53INP2;APPL2;PDIA3;TPI1;HSPA5;NEBL;BNIP3;HEG1;PDE4DIP;RNASE4;PDIA6;VEGFA;SERINC1;CALR;SERINC3;ALDOA;PFKP
Asthma_TH2_cells_(Blood_PMBC)_GSE75011_up	29/494	0.2876419240844250158062322952901013195514678955078125	0.45360259785919632147255242671235464513301849365234375	0.082117727651995042759125453812885098159313201904296875	0.1290279754531951095231079307268373668193817138671875	0.8779462893312793	-1.0939552212075672	TRAM1;CREBL2;GLRX;MFF;ADD3;HSP90B1;LDHA;HELB;BLOC1S6;STOM;PIM2;SEC11A;PDK1;H2AFZ;PDE4DIP;CFLAR;RBL2;SPCS2;DHRS7;RCAN3;PDCD4;CREBRF;TXNIP;TMEM106B;SERINC1;CD47;SERINC3;SEC22B;TMEM45A
Trichostatin_A_Skeletal_muscle_0.6_mg-Kg-day_GSE51933_down	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.7569813301377056	-1.1092731265407691	TRAM1;CLIC4;TNXB;ADD3;HSP90B1;CDH5;MAP1LC3B;ANPEP;FTH1;UBC;IGFBP6;SASH1;PDIA3;ZHX3;HSPA5;PEG3;HEG1;RNASE4;SPCS2;SNRK;VCAN;P4HA1;TXNIP;CD248;CD47;CALR;SERINC3;ALDOA;SQSTM1;FGFR1
Cortistatin_A_HCT116_100nM-24hrs_GSE78506_up	29/496	0.295124470363508584203060536310658790171146392822265625	0.46073175499636842555872817683848552405834197998046875	0.08511169089028917944528274119875277392566204071044921875	0.132611149518881699105321558818104676902294158935546875	0.9191237421243587	-1.1216600835628088	SEC23A;CLDND1;TFRC;CPOX;MTMR4;HSP90B1;RGS2;PGK1;PDIA3;FANCI;TPI1;HSPA5;H2AFZ;IDH1;PGAM1;SURF4;KRT8;PDIA6;PDIA4;MANF;IBTK;VCAN;KRT18;RRM2B;MTHFD2;DNAJB11;HYOU1;CALR;PRR13
TDP43_Motor_neuron_Knockdown_GSE77707_down	32/496	0.1305495706408775491436102811348973773419857025146484375	0.2355686427236916846705838679554290138185024261474609375	0.0261691120392422600648973940451469388790428638458251953125	0.047155145101183078282236493805612553842365741729736328125	0.5514784105136126	-1.1228112971454765	CDKN1A;CLIC4;CERK;PIK3R3;PLOD2;MTMR4;NPPB;RMND5A;SV2C;CSRP1;KIF3B;SESN3;NACC2;NIPAL3;PDE4B;KDM4A;UBE2H;SGTB;LHFP;NEK7;YIPF5;ARID5B;HSPA2;MTURN;PDP1;SLC4A8;TUBB2A;KATNAL1;GNB4;ALDH18A1;SQSTM1;TRIB2
Clobetasol_Embryonic_stem_cells_2hrs_GSE63804_up	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.766875420822392	-1.1237718314243934	PLAT;UBR2;MSMO1;SIPA1L2;NCALD;MAT2A;SESN3;FTH1;UBC;FYN;PDIA3;ZHX3;HSPA5;PEG3;IDH1;GPT2;STAT3;MT2;MT1;PDIA4;PER1;VCAN;TUBB2A;NBR1;SERINC1;CALR;LPIN1;ALDOA;SGK1;ATF4
CCNK_HCT116_knockdown_GSE56788_up	29/496	0.295124470363508584203060536310658790171146392822265625	0.46073175499636842555872817683848552405834197998046875	0.08511169089028917944528274119875277392566204071044921875	0.132611149518881699105321558818104676902294158935546875	0.9250319409982927	-1.1288702017862002	CDKN1A;CLIC4;PLEKHB2;SRXN1;TFRC;HSPA4L;NDRG1;HK1;HSP90B1;LDHA;TUBB3;FTH1;UBC;OSBP;SEC23B;PDIA3;CAST;UBE2H;HSPA5;GDF15;H2AFZ;ZBTB38;SURF4;FNDC3A;PDIA6;EREG;DNAJC3;HYOU1;SEC24D
Myelodysplastic_Syndrome_Hematopoietic_Stem_Cells_GSE55689_up	33/495	0.09238412459339306881389575210050679743289947509765625	0.1783260327833892933124815272094565443694591522216796875	0.016354347673143677932561246279874467290937900543212890625	0.031521490848533222084437710464044357649981975555419921875	0.4800484483359677	-1.1433794551434635	CALCOCO1;TFRC;MGST1;MAGT1;GHITM;MFF;CARF;HSP90B1;RGS2;LDHA;RASSF2;UBC;PDE4B;PGK1;SARAF;PDIA3;XBP1;TPI1;HSPA5;H2AFZ;STAT3;PDIA6;FOSL2;EREG;KRT18;OSTC;SRPRB;CD47;CALR;ALDOA;YPEL5;CHMP5;PRR13
L254F_mutation_Lymphoblastoids_GSE74263_up	30/496	0.230987810768327583854642170990700833499431610107421875	0.37545608129541474529133893156540580093860626220703125	0.0589882656425302354108453073422424495220184326171875	0.09617009223174415033508211081425542943179607391357421875	0.783568997984282	-1.148234438088881	CDKN1A;TFRC;CPOX;AK4;GYS1;LDHA;MAT2A;ZMIZ1;PTK2B;CYP1B1;SEC11C;TPI1;HSPA5;H2AFZ;ZBTB38;PGAM1;CIRBP;VASH2;CFLAR;PDIA6;SMARCA2;PDIA4;PFKL;RRM2B;DDIT4;HYOU1;CALR;ALDOA;PFKP;GAS7
TCF7L2__Pancreatic_Ductal_Carcinoma_Cell_knockdown_GSE63776_down	32/496	0.1305495706408775491436102811348973773419857025146484375	0.2355686427236916846705838679554290138185024261474609375	0.0261691120392422600648973940451469388790428638458251953125	0.047155145101183078282236493805612553842365741729736328125	0.5659945200492057	-1.152366129150569	SLC26A2;ABCD3;SRXN1;TMEM41B;TFRC;SLC7A11;MAGT1;SERP1;SCRN1;TMEM43;ZC3H7A;ZMIZ1;FTH1;MYO6;HLTF;LGALS8;SEC23B;NQO1;PCYT1A;TXNRD1;TVP23B;IBTK;GPRC5A;KRT18;NPC1;KIF1BP;SERINC3;GCLM;ALDOA;SQSTM1;STK40;NFE2L2
GLI1_HCT116_(8h)_Knockdown_GSE57871_up	31/496	0.1760105244033069171738503655433305539190769195556640625	0.305137589921884833099596789907081983983516693115234375	0.039808654122294138966164922521784319542348384857177734375	0.0689627949575295218220816195753286592662334442138671875	0.6646730361655216	-1.1546776341811036	TRAM1;SEC23A;NARF;SRXN1;TFRC;USO1;GHITM;LDHA;MAP1LC3B;SERP1;FTH1;UBC;PGK1;CHP1;SEC23B;CAST;NQO1;TSPYL1;NEBL;BNIP3;TXNRD1;SURF4;MFSD12;EID1;NBR1;RAB18;CALR;SERINC3;ALDOA;SQSTM1;PRR13
BS69_Hela_knockdown_GSE51261_up	34/493	0.061993048459074460987405785772352828644216060638427734375	0.1270125292051273724336368786680395714938640594482421875	0.00966574186065475952911452139915127190761268138885498046875	0.01977221723382364959586965369453537277877330780029296875	0.42225958850706796	-1.174191181554809	TRAM1;PLEKHB2;MGST1;TMEM263;CSRP1;CHMP1B;FTH1;CREB3L2;UBC;FYN;PSKH1;TCEAL9;NQO1;GABARAPL1;PARP4;TXNRD1;HEG1;STAT3;KRT8;TRAFD1;EID1;PINK1;PFKL;PMP22;PDCD4;CALR;TRIM16;ALDH18A1;SERINC3;SEC22B;SEC24D;SGK1;SQSTM1;AVPI1
BEGAIN_HCT116_knockdown_GSE56788_down	34/493	0.061993048459074460987405785772352828644216060638427734375	0.1270125292051273724336368786680395714938640594482421875	0.00966574186065475952911452139915127190761268138885498046875	0.01977221723382364959586965369453537277877330780029296875	0.4224881601883281	-1.1748267783767488	CLIC4;SEC23A;PLEKHB2;TFRC;SEL1L;SLC3A2;AK4;SLC7A11;GHITM;HK1;HSP90B1;LDHA;PGRMC1;TUBB3;FTH1;IER3;NQO1;TPI1;GDF15;H2AFZ;TXNRD1;PGAM1;KRT8;PDIA4;GPRC5A;KRT18;MTHFD2;DDIT4;TRIB3;FAR1;HYOU1;CALR;ALDOA;ATF4
TCF21_HCA-SMC_knockdown_GSE44461_down	31/495	0.1731692148066986958188095968580455519258975982666015625	0.3032209265996164138101676144287921488285064697265625	0.03897133786964458723733883971362956799566745758056640625	0.0681474604414080697978306488948874175548553466796875	0.6709425733452056	-1.1764884375204039	TNFAIP6;SEL1L;GLRX;SLC3A2;SLC7A11;GHITM;ADD3;HK1;DNAJB4;FTH1;UBC;ST3GAL1;CAST;NQO1;UBE2H;PNPLA8;IDH1;TXNRD1;STAT2;PDE4DIP;CFLAR;FBXO32;PARP14;VCAN;GOLGB1;PTX3;SERINC1;NUPR1;SERINC3;SEC22B;SQSTM1
RGS18_HCT116_knockdown_GSE56788_up	34/495	0.0647948777184368662762636859042686410248279571533203125	0.1313055076506018103987827316814218647778034210205078125	0.0101959174649656481026482879315153695642948150634765625	0.02062968681480607802125604166576522402465343475341796875	0.4589491371336488	-1.2559274976783505	PLEKHB2;TFRC;USO1;SLC3A2;SLC7A11;GHITM;CLCN3;MTMR4;AREG;HK1;HSP90B1;MAP1LC3B;KIF3B;FTH1;UBC;PGK1;MAL2;CHP1;MAF1;PDIA3;CAST;PARP4;HSPA5;PGAM1;LIMK1;TMEM230;EREG;PDP1;NBR1;PLIN3;CALR;SERINC3;SQSTM1;ATF4
